Kingdom	Phylum	Class	Order	Family	Genus	Species	Strain
Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Odoribacteraceae	GGB1332	GGB1332_SGB1789	SGB1789
Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus_rubneri	SGB8056
Bacteria	Firmicutes	CFGB15212	OFGB15212	FGB15212	GGB41458	GGB41458_SGB58520	SGB58520
Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Tannerellaceae	Parabacteroides	Parabacteroides_faecis	SGB1940
Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	Flavonifractor	Flavonifractor_sp_An100	SGB15160
Bacteria	Firmicutes	CFGB8301	OFGB8301	FGB8301	GGB25400	GGB25400_SGB37351	SGB37351
Bacteria	Firmicutes	Bacillota_unclassified	Bacillota_unclassified	Bacillota_unclassified	GGB101075	GGB101075_SGB144811	SGB144811
Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	Oscillibacter	Oscillibacter_sp_PC13	SGB7258
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	GGB51512	GGB51512_SGB71885	SGB71885
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	GGB49418	GGB49418_SGB69331	SGB69331
Bacteria	Firmicutes	CFGB2846	OFGB2846	FGB2846	GGB9117	GGB9117_SGB14050	SGB14050
Bacteria	Firmicutes	CFGB1359	OFGB1359	FGB1359	GGB39037	GGB39037_SGB4393	SGB4393
Bacteria	Actinomycetota	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Coriobacteriaceae_unclassified	Coriobacteriaceae_bacterium	SGB42958
Bacteria	Fusobacteriota	Fusobacteriia	Fusobacteriales	Leptotrichiaceae	Leptotrichia	Leptotrichia_hongkongensis	SGB6059
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Lachnoanaerobaculum	Lachnoanaerobaculum_sp_ICM7	SGB4494
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Oribacterium	Oribacterium_asaccharolyticum	SGB5285
Bacteria	Fusobacteriota	Fusobacteriia	Fusobacteriales	Leptotrichiaceae	Leptotrichia	Leptotrichia_sp_oral_taxon_215	SGB6067
Bacteria	Firmicutes	CFGB2979	OFGB2979	FGB2979	GGB40351	GGB40351_SGB14301	SGB14301
Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Odoribacteraceae	Odoribacter	Odoribacter_laneus	SGB1792
Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Sutterellaceae	Sutterella	Sutterella_SGB9281	SGB9281
Bacteria	Candidatus_Melainabacteria	Candidatus_Melainabacteria_unclassified	Candidatus_Gastranaerophilales	Candidatus_Gastranaerophilales_unclassified	GGB5997	GGB5997_SGB8620	SGB8620
Bacteria	Firmicutes	Clostridia	Christensenellales	Christensenellaceae	GGB9104	GGB9104_SGB14036	SGB14036
Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Odoribacteraceae	Butyricimonas	Butyricimonas_hominis	SGB1778
Bacteria	Firmicutes	CFGB3043	OFGB3043	FGB3043	GGB9550	GGB9550_SGB14957	SGB14957
Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	GGB9622	GGB9622_SGB15074	SGB15074
Bacteria	Verrucomicrobiota	Opitutia	Puniceicoccales	Puniceicoccaceae	Puniceicoccaceae_unclassified	Puniceicoccaceae_unclassified_SGB8769	SGB8769
Bacteria	Firmicutes	CFGB93792	OFGB93792	FGB93792	GGB128328	GGB128328_SGB159378	SGB159378
Bacteria	Firmicutes	CFGB88349	OFGB88349	FGB88349	GGB113965	GGB113965_SGB204865	SGB204865
Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	Oscillospiraceae_unclassified	Ruminococcaceae_bacterium_Marseille_P2935	SGB29346
Bacteria	Firmicutes	CFGB9644	OFGB9644	FGB9644	GGB51501	GGB51501_SGB71873	SGB71873
Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	Dysosmobacter	Dysosmobacter_acutus	SGB109647
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Faecalimonas	Faecalimonas_SGB47637	SGB47637
Bacteria	Firmicutes	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	Clostridium_neonatale	SGB6169
Bacteria	Firmicutes	CFGB1765	OFGB1765	FGB1765	GGB4569	GGB4569_SGB6310	SGB6310
Bacteria	Firmicutes	CFGB10318	OFGB10318	FGB10318	GGB4664	GGB4664_SGB6452	SGB6452
Bacteria	Firmicutes	CFGB1765	OFGB1765	FGB1765	GGB4569	GGB4569_SGB6312	SGB6312
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	GGB3422	GGB3422_SGB4548	SGB4548
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Faecalicatena	Faecalicatena_SGB4872	SGB4872
Bacteria	Fusobacteriota	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacteriaceae_unclassified	Fusobacteriaceae_bacterium_AM62_5ACA	SGB6036
Bacteria	Firmicutes	Clostridia	Peptostreptococcales	Peptostreptococcaceae	Peptacetobacter	Peptacetobacter_hiranonis	SGB6131
Bacteria	Actinomycetota	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella	Collinsella_sp_BA40	SGB86217
Bacteria	Fusobacteriota	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacteriaceae_unclassified	Fusobacteriaceae_bacterium_OF49_07CM05A	SGB6028
Bacteria	Actinomycetota	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella	Collinsella_sp_AF08_23	SGB14739
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Marvinbryantia	Marvinbryantia_formatexigens	SGB4690
Bacteria	Firmicutes	CFGB78699	OFGB78699	FGB78699	GGB9309	GGB9309_SGB14270	SGB14270
Bacteria	Actinomycetota	Coriobacteriia	Eggerthellales	Eggerthellaceae	Eggerthella	Eggerthella_sp_YY7918	SGB14811
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	GGB3518	GGB3518_SGB4697	SGB4697
Bacteria	Firmicutes	Bacillota_unclassified	Bacillota_unclassified	Bacillota_unclassified	GGB9513	GGB9513_SGB14911	SGB14911
Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Tannerellaceae	Parabacteroides	Parabacteroides_SGB1936	SGB1936
Bacteria	Candidatus_Saccharibacteria	Candidatus_Nanosyncoccalia	Candidatus_Nanogingivales	Candidatus_Nanogingivalaceae	GGB12785	GGB12785_SGB19823	SGB19823
Bacteria	Firmicutes	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	Clostridium_sp_MCC353	SGB109658
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	GGB3504	GGB3504_SGB4680	SGB4680
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	GGB39570	GGB39570_SGB47641	SGB47641
Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	Pygmaiobacter	Pygmaiobacter_massiliensis	SGB14871
Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus_ultunensis	SGB7049
Bacteria	Firmicutes	Tissierellia	Tissierellales	Peptoniphilaceae	Urinicoccus	Urinicoccus_massiliensis	SGB29501
Bacteria	Firmicutes	CFGB1765	OFGB1765	FGB1765	GGB140897	GGB140897_SGB6320	SGB6320
Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Limosilactobacillus	Limosilactobacillus_gastricus	SGB7103
Bacteria	Bacteroidota	CFGB4405	OFGB4405	FGB4405	GGB1266	GGB1266_SGB1699	SGB1699
Bacteria	Bacteroidota	CFGB529	OFGB529	FGB529	GGB1093	GGB1093_SGB1404	SGB1404
Bacteria	Firmicutes	CFGB78785	OFGB78785	FGB78785	GGB99724	GGB99724_SGB143445	SGB143445
Bacteria	Firmicutes	CFGB3054	OFGB3054	FGB3054	GGB9690	GGB9690_SGB15196	SGB15196
Bacteria	Firmicutes	Clostridia	Eubacteriales	Eubacteriaceae	GGB35068	GGB35068_SGB47850	SGB47850
Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Tannerellaceae	GGB1405	GGB1405_SGB1928	SGB1928
Bacteria	Synergistota	Synergistia	Synergistales	Dethiosulfovibrionaceae	Pyramidobacter	Pyramidobacter_piscolens	SGB15497
Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	Megasphaera	Megasphaera_vaginalis_ex_Bordigoni_et_al_2020	SGB5848
Bacteria	Firmicutes	Clostridia	Eubacteriales	Eubacteriaceae	Eubacteriaceae_unclassified	Eubacteriaceae_bacterium	SGB41268
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Mediterraneibacter	Mediterraneibacter_SGB210576	SGB210576
Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	GGB40344	GGB40344_SGB47664	SGB47664
Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Sutterellaceae	Dakarella	Dakarella_massiliensis	SGB9271
Bacteria	Firmicutes	CFGB1765	OFGB1765	FGB1765	GGB87378	GGB87378_SGB6358	SGB6358
Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Weissella	Weissella_cibaria	SGB7114
Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	Dysosmobacter	Dysosmobacter_SGB15051	SGB15051
Bacteria	Bacteroidota	CFGB658	OFGB658	FGB658	GGB1627	GGB1627_SGB2227	SGB2227
Bacteria	Actinomycetota	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	GGB9380	GGB9380_SGB14375	SGB14375
Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Kluyvera	Kluyvera_cryocrescens	SGB23242
Bacteria	Chloroflexota	CFGB94700	OFGB94700	FGB94700	GGB9288	GGB9288_SGB14243	SGB14243
Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Odoribacteraceae	Butyricimonas	Butyricimonas_faecalis	SGB1782
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	GGB3475	GGB3475_SGB4638	SGB4638
Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	Oscillospiraceae_unclassified	Oscillospiraceae_unclassified_SGB15257	SGB15257
Bacteria	Actinomycetota	Coriobacteriia	Eggerthellales	Eggerthellaceae	Slackia	Slackia_SGB14778	SGB14778
Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	GGB9786	GGB9786_SGB63164	SGB63164
Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Porphyromonadaceae	Sanguibacteroides	Sanguibacteroides_justesenii	SGB1776
Bacteria	Actinomycetota	Coriobacteriia	Eggerthellales	Eggerthellaceae	Adlercreutzia	Adlercreutzia_SGB74491	SGB74491
Bacteria	Firmicutes	CFGB2949	OFGB2949	FGB2949	GGB9290	GGB9290_SGB14247	SGB14247
Bacteria	Actinomycetota	Coriobacteriia	Eggerthellales	Eggerthellaceae	GGB75044	GGB75044_SGB102893	SGB102893
Bacteria	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	bacterium_210820_DFI_6_37	SGB109666
Bacteria	Firmicutes	CFGB2889	OFGB2889	FGB2889	GGB9197	GGB9197_SGB14136	SGB14136
Bacteria	Firmicutes	CFGB72939	OFGB72939	FGB72939	GGB74511	GGB74511_SGB105989	SGB105989
Bacteria	Firmicutes	CFGB2930	OFGB2930	FGB2930	GGB9253	GGB9253_SGB14198	SGB14198
Bacteria	Firmicutes	CFGB2875	OFGB2875	FGB2875	GGB9175	GGB9175_SGB14113	SGB14113
Bacteria	Bacteroidota	CFGB629	OFGB629	FGB629	GGB1495	GGB1495_SGB2071	SGB2071
Bacteria	Firmicutes	CFGB1765	OFGB1765	FGB1765	GGB4591	GGB4591_SGB6350	SGB6350
Bacteria	Firmicutes	CFGB1258	OFGB1258	FGB1258	GGB36679	GGB36679_SGB51830	SGB51830
Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotellamassilia	Prevotellamassilia_timonensis	SGB1477
Bacteria	Firmicutes	CFGB94475	OFGB94475	FGB94475	GGB3140	GGB3140_SGB4153	SGB4153
Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	GGB1380	GGB1380_SGB1883	SGB1883
Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Segatella	Segatella_sinensis	SGB1644
Bacteria	Firmicutes	CFGB1765	OFGB1765	FGB1765	GGB4604	GGB4604_SGB6369	SGB6369
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	GGB3649	GGB3649_SGB4958	SGB4958
Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Leyella	Leyella_SGB1672	SGB1672
Bacteria	Actinomycetota	Actinomycetes	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium_animalis	SGB17278
Bacteria	Actinomycetota	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella	Collinsella_bouchesdurhonensis	SGB14397
Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	Ruminococcus	Ruminococcus_callidus	SGB4422
Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroidaceae_unclassified	Bacteroidaceae_bacterium_AM72_11pH9A	SGB1677
Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	Prevotella_dentalis	SGB1666
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	GGB3862	GGB3862_SGB5239	SGB5239
Bacteria	Firmicutes	CFGB3070	OFGB3070	FGB3070	GGB9774	GGB9774_SGB15394	SGB15394
Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Segatella	Segatella_sinica	SGB1653
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	GGB3636	GGB3636_SGB4929	SGB4929
Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	GGB4266	GGB4266_SGB5809	SGB5809
Bacteria	Bacteroidota	CFGB11479	OFGB11479	FGB11479	GGB1632	GGB1632_SGB2240	SGB2240
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Roseburia	Roseburia_sp_AM59_24XD	SGB4654
Bacteria	Actinomycetota	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Senegalimassilia	Senegalimassilia_faecalis	SGB14822
Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus_agalactiae	SGB8216
Bacteria	Candidatus_Melainabacteria	Candidatus_Melainabacteria_unclassified	Candidatus_Gastranaerophilales	Candidatus_Gastranaerophilales_unclassified	GGB6013	GGB6013_SGB8644	SGB8644
Bacteria	Firmicutes	CFGB48199	OFGB48199	FGB48199	GGB85011	GGB85011_SGB118821	SGB118821
Bacteria	Firmicutes	CFGB2997	OFGB2997	FGB2997	GGB9444	GGB9444_SGB14834	SGB14834
Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Segatella	Segatella_brasiliensis	SGB1636
Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	GGB9636	GGB9636_SGB15107	SGB15107
Bacteria	Pseudomonadota	Gammaproteobacteria	Aeromonadales	Succinivibrionaceae	GGB2734	GGB2734_SGB3677	SGB3677
Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Segatella	Segatella_brunsvicensis	SGB1613
Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Holdemanella	Holdemanella_biformis	SGB6816
Bacteria	Firmicutes	Clostridia	Peptostreptococcales	Peptostreptococcaceae	GGB4456	GGB4456_SGB146207	SGB146207
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	GGB3429	GGB3429_SGB4569	SGB4569
Bacteria	Firmicutes	Clostridia	Christensenellales	Christensenellaceae	Christensenella	Christensenella_intestinihominis	SGB71956
Bacteria	Thermodesulfobacteriota	Desulfovibrionia	Desulfovibrionales	Desulfovibrionaceae	GGB9819	GGB9819_SGB15460	SGB15460
Bacteria	Actinomycetota	Coriobacteriia	Eggerthellales	Eggerthellaceae	Slackia	Slackia_equolifaciens	SGB33546
Bacteria	Firmicutes	CFGB52309	OFGB52309	FGB52309	GGB53380	GGB53380_SGB74412	SGB74412
Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Segatella	Segatella_hominis	SGB1617
Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	GGB1247	GGB1247_SGB1668	SGB1668
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	GGB3399	GGB3399_SGB4509	SGB4509
Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Corynebacteriaceae	Corynebacterium	Corynebacterium_tuberculostearicum	SGB17103_group
Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Actinomycetaceae	Varibaculum	Varibaculum_massiliense	SGB15484
Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Limosilactobacillus	Limosilactobacillus_pontis	SGB7090
Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Liquorilactobacillus	Liquorilactobacillus_nagelii	SGB7063
Bacteria	Actinomycetota	Coriobacteriia	Coriobacteriales	Atopobiaceae	Olsenella	Olsenella_massiliensis	SGB14385
Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Limosilactobacillus	Limosilactobacillus_panis	SGB7094
Bacteria	Firmicutes	Clostridia	Eubacteriales	Butyricicoccaceae	Butyricicoccus	Butyricicoccus_sp_Marseille_Q5471	SGB144063
Bacteria	Firmicutes	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	Clostridium_hominis	SGB29097
Bacteria	Firmicutes	Negativicutes	Selenomonadales	Selenomonadaceae	Selenomonas	Selenomonas_flueggei	SGB5882
Bacteria	Firmicutes	Negativicutes	Selenomonadales	Selenomonadaceae	Selenomonas	Selenomonas_SGB5880	SGB5880
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Lachnospiraceae_unclassified	Lachnospiraceae_bacterium_AF51_6_b8A	SGB161268
Bacteria	Firmicutes	Negativicutes	Acidaminococcales	Acidaminococcaceae	Acidaminococcus	Acidaminococcus_SGB5735	SGB5735
Bacteria	Actinomycetota	Coriobacteriia	Coriobacteriales	Atopobiaceae	Atopobium	Atopobium_SGB158449	SGB158449
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Faecalicatena	Faecalicatena_contorta	SGB25420
Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Citrobacter	Citrobacter_youngae	SGB10082
Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter_asburiae	SGB10141_group
Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Segatella	Segatella_buccae	SGB1531
Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Citrobacter	Citrobacter_portucalensis	SGB10084
Bacteria	Firmicutes	Clostridia	Eubacteriales	Acutalibacteraceae	GGB45609	GGB45609_SGB63322	SGB63322
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Lacrimispora	Lacrimispora_xylanolytica	SGB4730
Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Phytobacter	Phytobacter_diazotrophicus	SGB10057
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Novisyntrophococcus	Novisyntrophococcus_fermenticellae	SGB109652
Bacteria	Fusobacteriota	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium	Fusobacterium_ulcerans	SGB6039
Bacteria	Firmicutes	CFGB1765	OFGB1765	FGB1765	GGB4538	GGB4538_SGB6253	SGB6253
Bacteria	Actinomycetota	Actinomycetes	Micrococcales	Tropherymataceae	Tropheryma	Tropheryma_whipplei	SGB8511
Bacteria	Actinomycetota	Coriobacteriia	Eggerthellales	Eggerthellaceae	Gordonibacter	Gordonibacter_massiliensis_ex_Traore_et_al_2017	SGB33566
Bacteria	Firmicutes	Bacillota_unclassified	Bacillota_unclassified	Bacillota_unclassified	Bacillota_unclassified	Bacillota_unclassified_SGB161539	SGB161539
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	GGB3678	GGB3678_SGB4992	SGB4992
Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Phocaeicola	Phocaeicola_plebeius	SGB1903
Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Actinomycetaceae	Actinomyces	Actinomyces_sp_oral_taxon_448	SGB15872
Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Coprobacillaceae	GGB31183	GGB31183_SGB44477	SGB44477
Bacteria	Firmicutes	CFGB88381	OFGB88381	FGB88381	GGB3152	GGB3152_SGB71300	SGB71300
Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	GGB1663	GGB1663_SGB2279	SGB2279
Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Sutterellaceae	Mesosutterella	Mesosutterella_multiformis	SGB9272
Bacteria	Firmicutes	CFGB94833	OFGB94833	FGB94833	GGB45620	GGB45620_SGB63333	SGB63333
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	GGB3446	GGB3446_SGB71695	SGB71695
Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	GGB140943	GGB140943_SGB105863	SGB105863
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Anaerostipes	Anaerostipes_butyraticus	SGB59711
Bacteria	Firmicutes	CFGB2999	OFGB2999	FGB2999	GGB9450	GGB9450_SGB14840	SGB14840
Bacteria	Firmicutes	Clostridia	Peptostreptococcales	Anaerovoracaceae	Anaerovorax	Anaerovorax_odorimutans	SGB109667
Bacteria	Candidatus_Melainabacteria	Candidatus_Melainabacteria_unclassified	Candidatus_Gastranaerophilales	Candidatus_Gastranaerophilales_unclassified	Candidatus_Gastranaerophilales_unclassified	Candidatus_Gastranaerophilales_bacterium	SGB8601
Bacteria	Firmicutes	Clostridia	Eubacteriales	Clostridiaceae	Clostridiaceae_unclassified	Clostridiaceae_bacterium	SGB76476
Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	GGB45599	GGB45599_SGB63311	SGB63311
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Lachnoclostridium	Lachnoclostridium_SGB143543	SGB143543
Bacteria	Firmicutes	CFGB79330	OFGB79330	FGB79330	GGB3004	GGB3004_SGB106198	SGB106198
Bacteria	Firmicutes	CFGB9491	OFGB9491	FGB9491	GGB45604	GGB45604_SGB63316	SGB63316
Bacteria	Firmicutes	CFGB88381	OFGB88381	FGB88381	GGB3152	GGB3152_SGB4165	SGB4165
Bacteria	Actinomycetota	Actinomycetes	Micrococcales	Micrococcaceae	Kocuria	Kocuria_salsicia	SGB16669
Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Pediococcus	Pediococcus_SGB64256	SGB64256
Bacteria	Actinomycetota	CFGB77988	OFGB77988	FGB77988	GGB38145	GGB38145_SGB53822	SGB53822
Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	GGB3041	GGB3041_SGB4039	SGB4039
Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus_gallolyticus	SGB8018
Bacteria	Firmicutes	Clostridia	Eubacteriales	Clostridiaceae	GGB3478	GGB3478_SGB106084	SGB106084
Bacteria	Firmicutes	CFGB1765	OFGB1765	FGB1765	GGB4583	GGB4583_SGB6333	SGB6333
Bacteria	Firmicutes	Clostridia	Monoglobales	Monoglobaceae	GGB32451	GGB32451_SGB47419	SGB47419
Bacteria	Bacteroidota	CFGB629	OFGB629	FGB629	GGB1496	GGB1496_SGB2073	SGB2073
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	GGB38239	GGB38239_SGB47716	SGB47716
Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	Faecalibacterium	Faecalibacterium_prausnitzii	SGB15339
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Lachnospiraceae_unclassified	Lachnospiraceae_unclassified_SGB4708	SGB4708
Bacteria	Firmicutes	CFGB1374	OFGB1374	FGB1374	GGB3353	GGB3353_SGB4437	SGB4437
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	GGB3430	GGB3430_SGB4570	SGB4570
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	GGB115905	GGB115905_SGB161427	SGB161427
Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	Dysosmobacter	Dysosmobacter_SGB15052	SGB15052
Bacteria	Actinomycetota	Actinomycetes	Propionibacteriales	Propionibacteriaceae	Propionibacterium	Propionibacterium_acidifaciens	SGB15903
Bacteria	Firmicutes	CFGB39998	OFGB39998	FGB39998	GGB42062	GGB42062_SGB59202	SGB59202
Bacteria	Fusobacteriota	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium	Fusobacterium_ulcerans	SGB6041
Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Actinomycetaceae	Arcanobacterium	Arcanobacterium_urinimassiliense	SGB17203
Bacteria	Firmicutes	Clostridia	Lachnospirales	Anaerotignaceae	GGB51515	GGB51515_SGB71890	SGB71890
Bacteria	Firmicutes	Clostridia	Eubacteriales	Eubacteriaceae	Eubacterium	Eubacterium_SGB5054	SGB5054
Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_laudensis	SGB7991
Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus_spizizenii	SGB7791_group
Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Salmonella	Salmonella_enterica	SGB10073
Bacteria	Firmicutes	CFGB49155	OFGB49155	FGB49155	GGB45960	GGB45960_SGB63691	SGB63691
Bacteria	Firmicutes	CFGB81848	OFGB81848	FGB81848	GGB3623	GGB3623_SGB4900	SGB4900
Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	GGB9621	GGB9621_SGB15072	SGB15072
Bacteria	Firmicutes	CFGB1258	OFGB1258	FGB1258	GGB3052	GGB3052_SGB4053	SGB4053
Bacteria	Firmicutes	CFGB73144	OFGB73144	FGB73144	GGB9500	GGB9500_SGB105422	SGB105422
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	GGB3451	GGB3451_SGB4604	SGB4604
Bacteria	Firmicutes	CFGB2917	OFGB2917	FGB2917	GGB9238	GGB9238_SGB14180	SGB14180
Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lentilactobacillus	Lentilactobacillus_parabuchneri	SGB7217
Bacteria	Firmicutes	CFGB1012	OFGB1012	FGB1012	GGB2657	GGB2657_SGB3578	SGB3578
Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Latilactobacillus	Latilactobacillus_sakei	SGB7248
